T_BILL_3_MO,SP_CONSUM_DIS,SP_HEALTH,SP_TELE_COMM,SP_FINANCE,SP_UTIL,SP_500,SP_CONSUM_STAPLE,SP_MATERIALS,SP_INFO_TECH,SP_ENEGY
0.04550000190734863,-0.04223690303542282,-0.039947789713558626,-0.07297186825971104,-0.01729619291590063,-0.07108411715153805,-0.0777825642849399,-0.07732704034925149,-0.04581235186228372,-0.16622335836692456,-0.05187507898490284
0.043600001335144044,-0.00037534925954609694,-0.017555141411097878,-0.049949978546530834,-0.01707617167395501,-0.056013118726530295,-0.0048057859262272615,-0.06036435016380311,-0.01841416724419223,0.04813430930291806,0.12084314081303194
0.04429999828338623,-0.021316600234660688,-0.11482527469029025,-0.021431889674369643,0.022350814939293688,0.028012809056108763,-0.006355970687108664,-0.030411160625242788,0.18520687999858312,-0.0500060264286941,0.11074894705842206
0.04510000228881836,-0.1086188310645773,-0.08957780372698665,-0.03925502859099497,-0.11339130948910972,-0.001521769787028636,-0.07007048308499346,-0.061108217920033805,-0.1472447616872754,-0.0598889793541052,-0.10068249835154358
0.04670000076293945,0.007550577040150552,0.002455867956748424,0.02626943415354291,0.011728899899068973,-0.07481219860914644,0.007738330351385381,-0.07164665366519235,-0.03532026340365578,0.10381494542043906,-0.023789787175278517
0.04619999885559082,-0.10809726351946916,-0.10970433500093194,-0.06124585896989673,-0.11452378535870997,-0.06561683901734923,-0.07824609124668253,-0.05527380449234644,-0.07584771056795049,-0.06680402495969703,-0.04229934798852665
0.04849999904632568,-0.07996179201990226,-0.021850151687900395,-0.15543022087292818,-0.09369194460360605,-0.04699818283986873,-0.05475409073356065,-0.06126801725423323,-0.10326218382553287,0.014048711350004253,-0.01991790485285626
0.04710000038146973,-0.05249240819990851,-0.14242117636820592,-0.02066346463812395,-0.10898033185282671,-0.10058118821400444,-0.07565179282949433,-0.1540374703349008,-0.09411277441945066,-0.05451180525404987,-0.08706923857415629
0.04960000038146973,0.015111619319900065,0.024597801695199005,0.034386350202804124,0.13029705181555865,-0.04679316002157345,0.012939541070914932,0.019852123818464927,-0.026115713850546386,-0.028138557459531987,-0.05859923834543433
0.05150000095367432,-0.03497241131056547,-0.04521980358362087,-0.018021862313189432,-0.08699013416441459,-0.12350885029177358,-0.03243814198445383,-0.03221840145187809,-0.053778232345800425,0.0596454238480239,-0.038999354826686886
0.05170000076293945,0.03366102285357463,-0.12463821792474661,-0.06245634326981367,-0.06967864730675208,-0.03954827080099751,0.006143893976983408,-0.09514826259393802,0.053759640477297484,0.12367596124959918,-0.07645698782221004
0.055300002098083494,-0.11401860949368656,0.008645645223386976,-0.08040502882320281,-0.04263729384194645,0.08077210516543001,-0.10620355088998412,-0.10602712753059207,-0.1582000744036249,-0.15638297532978235,-0.04252045245025513
0.056399998664855955,-0.13826697452482334,-0.16096142887142267,-0.1266695185079305,-0.16789612759243833,-0.11379169566274874,-0.07650808192121289,-0.15842293393681722,-0.17036725928868796,0.049466141305073305,-0.11866085041351673
0.0571999979019165,0.05989644690942578,0.011418823540413167,0.003953481149817077,0.10945475094913724,-0.023700726850785142,0.03951983045173166,-0.07976276685536142,0.06104076385672033,0.01202234920068275,0.02363024407117391
0.056500000953674315,-0.10322868167799806,-0.023445516974887996,-0.13277328529713317,-0.134399337539243,0.017820787214505238,-0.08729575673386564,-0.07345009533947944,-0.13022447267173978,-0.10295157719312956,-0.08608982311530071
0.05489999771118164,-0.11647761902022953,0.00596608282338313,-0.17371636601375917,-0.005826733315409005,-0.022333087312108056,-0.07681504831459943,0.03900825548768757,-0.0843996028515363,-0.17225230060301072,0.029726452444512573
0.05699999809265137,-0.08591841682405035,0.02956135397939548,-0.05508454146269715,-0.14293211040565498,-0.11993905879194844,-0.033066448476774146,-0.05275433522214243,-0.14595917350350318,0.006165095842932317,-0.1038904598967876
0.06019999980926514,-0.07345415512114395,-0.11334972589915195,-0.17282954542211415,0.013462575676793494,-0.01821365038852963,-0.076541275713436,-0.07428083790958154,-0.08452209642962508,-0.11650546181285909,-0.09550403706402538
0.061100001335144045,-0.09201133486964524,-0.09376608950527227,-0.09925382924263913,0.024714293111106615,0.03747064529030789,-0.00040089639347302974,-0.09666123205301713,-0.061016845443365025,0.07405863570869034,0.006651449568390054
0.0603000020980835,-0.09443818280476612,-0.011411334596728877,-0.08299142590304157,-0.02710342090702625,0.01850228951205967,-0.11378297681784774,-0.018463869452769947,-0.15988397793181702,-0.24898123939179495,-0.040680473705514475
0.06150000095367432,-0.07350515785011977,-0.013143185280289196,-0.022928460796084037,-0.0827111383575165,-0.11120910028166114,-0.06645641995263182,0.044011731593170386,0.04968391511669877,-0.11470787350867054,-0.10282972035235863
0.06010000228881836,-0.1261827133190549,-0.02726083897149051,-0.1555172057778052,-0.11254413413395824,-0.0947324155124079,-0.14016861239612732,-0.007839646101314102,-0.07661549343288412,-0.2549506160044398,-0.12015939353328645
0.05730000019073486,-0.028729826631108034,-0.008049749546520671,-0.12324408134867289,0.03438638843545559,0.0373541274913442,-0.05324655456700609,-0.008042421587164478,0.048759357512847476,-0.17452880205736548,-0.014843505504301462
0.04840000152587891,0.10001352494055236,-0.11379886270447626,0.06646081512340656,-0.024232102588274847,-0.11306635305423744,-0.01376342484971435,-0.10720369082382011,-0.05205304992728776,0.21473234120025875,-0.09559748906049892
0.04719999790191651,-0.11936761465921483,-0.05674192224310543,-0.15737914862822333,-0.12051288037320095,-0.004181427637938037,-0.1394907332977762,-0.048659537141838516,-0.04812710231339619,-0.33336220318871523,-0.06165955828965626
0.04179999828338623,-0.07491826212135294,-0.10997170924918923,-0.05533013079524323,-0.07234381880277199,-0.055006043716511556,-0.10600470908677775,-0.08912413803950399,-0.09073277083830852,-0.2008861368140595,-0.06530438071874785
0.038299999237060546,0.06336731664701792,0.015818920587202828,0.008184871932686237,-0.0058619747414543275,0.017027730403141927,0.038514362417334004,-0.043185119670685675,0.07724723361859295,0.16444460906318037,0.08640973431807397
0.03539999961853027,-0.028421976464037896,-0.026849385577495395,-0.07822024207966291,-0.007284920055837311,-0.0688473268184315,-0.030309812217254564,-0.04120890535986148,-0.005182621582694672,-0.11147249347798678,-0.032927959482645666
0.03559999942779541,-0.05242858095299806,-0.09250251505016543,-0.07502396496733876,-0.03445245633046055,-0.1067197864159869,-0.06063538885536006,-0.06789544572950906,-0.08283850924248688,-0.041935607462235625,-0.1031402296277944
0.03440000057220459,-0.04129417860101368,0.003191031081087932,-0.009180204384666466,-0.06050712865887341,-0.08301625872373078,-0.0451724993905526,-0.03710664417038927,-0.043066539517400075,-0.10232604656891693,-0.048916674387007274
0.03279999971389771,-0.13715487442667743,-0.06210057936180684,-0.13814524557333435,-0.10072837925195663,-0.07314277267669322,-0.09690840659465513,0.016261501608564877,-0.03324568059912967,-0.18307161181789153,-0.06684855778672805
0.022999999523162843,-0.1570030472539051,-0.02373093322703774,0.03163536005013598,-0.0786787072931496,-0.14650943493828647,-0.1047234052288017,-0.055411165463769035,-0.14640240239576943,-0.1955005977320949,-0.1001083286739878
0.020099999904632567,0.011686192427534752,-0.0394754227333413,-0.15515884867343432,-0.038907138731142085,-0.032040505559375126,-0.0020008885714915547,-0.023520305169075835,0.009133372546220826,0.1662016400838422,0.026139938273878203
0.017300000190734865,0.0915579192304239,0.017813205485642334,-0.017420981573997796,0.032281084466432644,-0.07423691687403397,0.05787590393331063,-0.010442771283803014,0.07665063179907661,0.10051426212123066,-0.07808048596169281
0.016699999570846558,0.022303444209332238,-0.05195319361631476,-0.00793908287513951,0.019405940427152643,0.019968587817924877,-0.009126165481918903,-0.009876913025495152,-0.02859330305730919,-0.022414635817498387,0.02346935991830775
0.017200000286102295,-0.026007132099449548,-0.02628831306200939,-0.10190160645198779,-0.0339098531777563,-0.07612034278883897,-0.032773832743082154,-0.005694708460367511,0.0005363641634184742,-0.011125682903963735,-0.03617952759585384
0.017200000286102295,-0.004636370250910526,-0.01662462307841451,-0.08114969156106838,-0.032851850740169816,-0.043734477498471105,-0.037966211325829904,0.022301703997943574,0.03272241551786041,-0.15455822999754856,0.021565712257431972
0.01740000009536743,-0.0022135546830300175,-0.01556961571464748,-0.04371392248712826,0.04699505503758597,0.10184199544025654,0.01933889276670733,0.014067666857910697,0.013779793666659313,0.03288147057476505,0.04350973093914885
0.017300000190734865,-0.05582717170012094,-0.07962211843457462,-0.1761559798356002,-0.04180198363239865,-0.03879749922914098,-0.07871762610995392,0.002299557475839653,-0.06574314527065662,-0.136469370687857,-0.07210164651256942
0.01705000042915344,-0.01941425592670779,-0.033301286826428425,0.02122994032917622,-0.020593149665531708,-0.10783457340243813,-0.02613148178133045,-0.008972468766581953,0.030674854579550794,-0.052633887413014016,-0.013416440721789255
0.01659000039100647,-0.09758530142520254,-0.10830095603071026,-0.14207736420659597,-0.0658027161230167,-0.09174797512308511,-0.0890453541991863,-0.07745383734965824,-0.038888184897741054,-0.13686115504053814,-0.019888219404463912
0.016649999618530274,-0.13398002083589455,-0.03845926652727456,-0.143514287139179,-0.09984234212817358,-0.15990226161018767,-0.09565427476793789,-0.0629061473561448,-0.13010685394003152,-0.08753743880393047,-0.144632330764207
0.016449999809265137,0.011050362972884243,-0.005072198835394389,-0.03396021713703193,0.005053235227866607,0.016004032146300477,-0.011568566502770793,-0.006304047276132509,-0.023389494094890037,-0.02856795916083423,-0.02082280335876452
0.015269999504089355,-0.10117047900720556,-0.07839114289920202,-0.15282457029025434,-0.12966220811163645,-0.1466407371325029,-0.1252943177565172,-0.08726529413117576,-0.14355476121339936,-0.17886419494327394,-0.1006785504567935
0.014170000553131104,0.050579774786588656,0.03640845413417454,0.3032300739656372,0.07233041668194436,-0.034220916602516416,0.07227879978058284,0.019363002572643333,0.03378771390342374,0.18876814339447284,0.014745743913402836
0.012020000219345094,0.020183214645835,0.014615461874650498,0.10872927815791711,0.029494804880493754,0.00999256486877102,0.04504962048564072,-0.04024737970756119,0.10616498263112881,0.1687636716863078,0.01817904879653084
0.011820000410079957,-0.10134770622622372,-0.05036190776101736,-0.08920401803671128,-0.07026483103674518,0.025311337598395583,-0.07215257229510876,-0.009714154528107163,-0.05621595784710254,-0.17441703781871848,-0.016980783432638147
0.011480000019073486,-0.04674396981968221,-0.017501318854663366,-0.08409793327464486,-0.03412720779110896,-0.04640645256091945,-0.03889469270211808,-0.048466329882530176,-0.06244891511258388,-0.041114613423753596,-0.037417857679480325
0.011749999523162842,-0.020914508980771903,-0.031352061653381516,-0.09570650657352514,-0.04463362638554651,-0.0658725703452769,-0.028753607780034614,-0.04086926888476457,-0.041434275063176845,0.008031953590649463,0.0038434422444602132
0.010900000333786011,0.015349661276193817,0.020142920521203624,-0.014817734719929854,-0.020518449142139315,0.034559619350307796,-0.002542432649453169,-0.017997754135881085,-0.011695439715769326,-0.030115235448384466,-0.005519251960284243
0.0110099995136261,0.10360741808963608,0.02229227297219953,0.07784492173313406,0.10861609402200217,0.07291953046272481,0.07003410766640616,0.017899330315546042,0.08079970424506208,0.07378892529129821,-0.020468606980794113
0.010850000381469726,0.040909394683532635,0.006217149197918621,0.05611070693741839,0.04048112162336347,0.08853870020067219,0.04004870922805291,0.03593006078148675,0.017675093618048646,0.07276256393242105,0.06700739084737746
0.008379999995231629,0.00345431953139559,0.03322047456523461,0.022379171131247485,-0.007925169814385041,-0.0005829476300167986,0.002942214681620422,-0.0012092623332651655,-0.0024749532478459176,-0.020002605031542133,-0.01929533676306424
0.009269999861717225,0.013213431069303316,-0.02301568276770557,-0.07075543548064711,0.019942105556368564,-0.07680867688068094,0.006953702096819203,-0.015619040461573325,0.06907391810983947,0.046950312791338884,-0.03432256822879487
0.009599999785423278,0.04040689279226719,-0.04745163934581806,-0.010661781754262209,-0.02145112449122387,0.004234601983612137,0.00827320380806462,0.009717106135880076,0.018844947884491717,0.0491262757620365,0.04705838734188295
0.009259999990463256,-0.05714929527116981,-0.006566349957661916,-0.0526879085092983,-0.004793122656724553,0.03299092345921781,-0.02120436457598901,-0.013664433863688494,-0.056606928130956094,-0.021983707163151428,-0.03369285504262123
0.009319999814033508,0.07928064185662381,-0.0031159774055902426,0.03483327657263591,0.05617131374451347,-0.0009204306763673144,0.04564148682168323,0.03789876364496947,0.08097677239475498,0.06474767097006233,-0.005451752742653877
0.009079999923706054,-0.002481731245381128,0.005491893140723325,-0.023535045201962073,-0.01385285006093303,-0.013376485348776414,-0.0019514958523331825,-0.0005937333938178663,0.011418230137568344,0.0013979665676739292,-0.010853811940619329
0.009070000052452088,0.026748369902185903,0.04685797057753672,0.07878300202812917,0.03539587015002972,0.05434504928265369,0.041695540726440064,0.007023804175958296,0.08895094779822012,0.00913817548780022,0.12237872525715651
0.00897000014781952,-0.018884507321955294,0.017582744227445428,0.028603036303198742,0.02073453208312849,0.008668652944976367,0.00830638680293573,-0.008522725649167553,-0.05717079196220621,0.02270197045240823,0.00307065665783908
0.009269999861717225,0.011581079218996886,-0.004463212140550426,0.008892934096379175,0.01492705494282274,0.006581968732961447,0.0029389738758932808,0.04666026001007487,0.0400051785471737,-0.046537820927043734,0.03460050422087944
0.009229999780654908,-0.010819484804242517,-0.05092897245795541,-0.024265713797871985,-0.0211050866210722,-0.0017953917629218016,-0.025588919398521735,-0.015068260357422557,-0.0301958331483528,-0.03598672626930946,-0.0159661308733346
0.009520000219345093,-0.025679194482404792,0.021037468653270962,-0.015298337317916872,-0.058070750372537824,-0.048689526594244796,-0.026310752179693295,0.0016719209796181734,-0.057858258951429216,-0.05642231590222679,0.006944067430882715
0.010520000457763672,-0.00364271200980084,-0.014075898638851045,-0.05155049818178449,0.00648942917814466,-0.005793485073503445,0.0015634496395905122,-0.0239868677837395,0.01087703818986457,0.038657080456865056,-0.009554888922807977
0.013029999732971191,-0.00861035207250607,-0.016458124954855626,0.017273015930924143,-0.010081596941081863,-0.0006811992508016645,0.00495899903846134,-0.010769105681965749,0.035998951547625446,0.01455856591565308,0.03844989623296795
0.014119999408721924,-0.05392163942789994,-0.0683409738286311,0.017135466007447475,-0.0372995912882312,-1.3311846635361002e-05,-0.04841051892874817,-0.06374759597633538,-0.03621407764634522,-0.0895852571113558,0.01909101378408925
0.015679999589920043,-0.017304726304453608,-5.8198122041152114e-05,-0.00427182678445733,0.016518775269311656,0.02056908263217968,-0.013392649266550934,0.00308484687607009,-3.84859476004161e-05,-0.06963895418296073,-0.02953296668404478
0.01674000024795532,0.01213549987295618,-0.03543852193664773,-0.005123862049568719,-0.027292922973137124,-0.010659739065295541,-0.007376124721116413,-0.046368936246563866,0.020111424303522273,0.012220850600886027,0.06695860224374836
0.018669999837875366,0.021764768887233263,-0.0408955246571662,-0.009683464405089423,-0.016453520330243863,0.027715711583832715,-0.0046557561469354435,-0.012780773777268929,-0.02686285236437139,0.033698994983702386,-0.012495631252544387
0.021819999217987062,0.017628019726845166,-0.006523397894248462,0.01784681155107364,0.00596868125582033,0.015833681684263756,0.016774937077983453,0.0068685729698521845,0.05359452576686251,0.02607927691126059,0.03541814576098652
0.021819999217987062,0.02408111105832027,0.034479048041216084,0.0022143183518241356,0.018811851611544677,0.0017452013886584648,0.010673324655724067,0.015744037792174818,-0.009717948480997527,0.006417092179731347,-0.04211795504461663
0.02421999931335449,-0.06602711267757014,-0.05660417458079471,-0.10020764241325003,-0.04733098081586822,-0.005081642404690192,-0.04951046675564854,-0.013333456542549301,-0.05528736143313236,-0.07668541781674018,0.00294279112859476
0.02690000057220459,-0.03202646056041963,0.0020564679880222952,-0.020445170853394687,-0.03452027544320254,-0.010130558330597398,-0.007996654440091254,-0.025981747221665817,0.0488917070767683,-0.027156252052833854,0.15595152312958885
0.027219998836517333,-0.04012101338789389,-0.03309481826289008,-0.04454462189129493,-0.06747096130809042,-0.019382411507687353,-0.046337654396806996,-0.03818788614483034,-0.055400842059036684,-0.050443780533282204,-0.06363493347887739
0.028369998931884764,-0.0930704850223393,0.0051555274083748895,-0.02709864876900515,-0.030069507144525408,0.0007752365041649376,-0.048478581015148264,-0.04034502125452258,-0.09860122226519122,-0.06703453935273973,-0.08146106533116551
0.028819999694824218,0.029641625222567525,-0.02087085704785139,-0.016714689118137435,-0.0031003815941700007,-0.03072556865644855,0.0011320469363843566,-0.008761973058886985,-0.04041420259337494,0.0474916397925921,-0.01519376806395596
0.03059999942779541,-0.03221649961679038,-0.0347507548092018,-0.017803087328938465,-0.01844564530201963,0.02430462158465291,-0.030742713607663223,-0.05059832046308463,-0.05060002090644277,-0.04831733379079431,0.027180722453675036
0.033320000171661375,0.022079183704648495,-0.010506864282793252,-0.0020209578878405826,-0.020176401033073284,-0.012850712435417494,0.002648286731956939,-0.002326171890489271,0.019465968572887918,0.024888496362074818,0.023694594928482568
0.03430000066757202,-0.06940379788531788,-0.039869257679074586,-0.06897324135377522,-0.05441956482853735,-0.029713405875473484,-0.0455221052661721,-0.04982795097813103,-0.07778819915551982,-0.03737958133095064,0.01666097944967445
0.034700000286102296,-0.06400149721291337,-0.040901561531480245,-0.04988043815194773,-0.026619030368081453,0.002799167201001762,-0.027750975969368673,-0.023259406297866228,-0.029232282474498925,-0.03210028915533996,0.025256461055201004
0.03805000066757202,-0.05821301340149876,-0.06828888878977657,-0.05885526680054095,-0.00827940022597106,-0.10241652318912664,-0.05579078059988554,-0.04237489998824594,-0.03278924474507275,-0.060075630593046936,-0.13197019881577235
0.03857000112533569,-0.0005983681148739733,-0.030831216445944155,0.010548270569052748,0.0040972340931633155,-0.04540564361113835,-0.0033839046062424175,-0.03138626778649612,0.03216556811799995,0.024752786200225613,-0.02510072802185165
0.039849998950958254,-0.049014751393809765,-0.0060947246893548815,-0.07699331490129112,-0.038770054704253216,-0.03170446264550267,-0.04080234826815467,-0.04391384200442204,-0.012282789475862255,-0.06939120752868229,-0.03505151203703025
0.04369999885559082,-0.026516780959693793,-0.02968641002161973,-0.011255158962102177,-0.03635946197093889,-0.020275282905502328,-0.018233227514482787,-0.04544875253901246,0.003061438875957563,-0.01198998310095211,0.09481842693097184
0.04506999969482422,-0.03898239103044642,-0.03734155496120505,0.020502457561152355,-0.027282325468027127,-0.03839918184050887,-0.044616841966468056,-0.03539322253437062,-0.06656380456554635,-0.0550298495501614,-0.12651028330206018
0.04514999866485596,-0.04170862027619059,-0.05811832378673164,-0.014574900951441972,-0.044463693472734836,-0.09433238863696825,-0.034054188255966275,-0.04329104491335101,-0.002365918566962777,-0.02713065873558898,-0.006720005192705478
0.04650000095367432,-0.03379933326806818,-0.07868581155614907,-0.07564229403313612,-0.00590112393354604,-0.03236952269208364,-0.04056700601954355,-0.04035621813936652,-0.011125278428713498,-0.05800959661483145,0.004638919619122481
